date,iso_code,location,continent,population,new_cases_smoothed_per_million,new_deaths_smoothed_per_million,total_deaths_per_million
2020-08-16,MNE,Montenegro,Europe,627859.0,94.88,2.958,122.639
2020-08-17,MNE,Montenegro,Europe,627859.0,88.509,2.73,127.417
2020-08-18,MNE,Montenegro,Europe,627859.0,87.372,2.048,127.417
2020-08-19,MNE,Montenegro,Europe,627859.0,82.139,1.593,127.417
2020-08-20,MNE,Montenegro,Europe,627859.0,84.641,1.82,129.01
2020-08-21,MNE,Montenegro,Europe,627859.0,78.953,2.048,130.603
2020-08-22,MNE,Montenegro,Europe,627859.0,80.318,2.048,133.788
2020-08-23,MNE,Montenegro,Europe,627859.0,70.079,1.593,133.788
2020-08-24,MNE,Montenegro,Europe,627859.0,66.666,0.91,133.788
2020-08-25,MNE,Montenegro,Europe,627859.0,70.99,1.593,138.566
2020-08-26,MNE,Montenegro,Europe,627859.0,73.947,1.82,140.159
2020-08-27,MNE,Montenegro,Europe,627859.0,74.858,1.82,141.752
2020-08-28,MNE,Montenegro,Europe,627859.0,87.827,2.275,146.53
2020-08-29,MNE,Montenegro,Europe,627859.0,94.198,2.048,148.122
2020-08-30,MNE,Montenegro,Europe,627859.0,101.706,3.185,156.086
2020-08-31,MNE,Montenegro,Europe,627859.0,103.981,3.64,159.271
2020-09-01,MNE,Montenegro,Europe,627859.0,107.622,3.413,162.457
2020-09-02,MNE,Montenegro,Europe,627859.0,118.316,3.64,165.642
2020-09-03,MNE,Montenegro,Europe,627859.0,138.111,3.413,165.642
2020-09-04,MNE,Montenegro,Europe,627859.0,139.249,3.185,168.828
2020-09-05,MNE,Montenegro,Europe,627859.0,158.134,3.185,170.42
2020-09-06,MNE,Montenegro,Europe,627859.0,173.606,2.275,172.013
2020-09-07,MNE,Montenegro,Europe,627859.0,187.485,2.048,173.606
2020-09-08,MNE,Montenegro,Europe,627859.0,217.974,2.275,178.384
2020-09-09,MNE,Montenegro,Europe,627859.0,244.595,2.275,181.569
2020-09-10,MNE,Montenegro,Europe,627859.0,240.5,2.275,181.569
2020-09-11,MNE,Montenegro,Europe,627859.0,252.559,2.048,183.162
2020-09-12,MNE,Montenegro,Europe,627859.0,252.104,2.503,187.94
2020-09-13,MNE,Montenegro,Europe,627859.0,263.708,2.73,191.126
2020-09-14,MNE,Montenegro,Europe,627859.0,282.365,2.73,192.718
2020-09-15,MNE,Montenegro,Europe,627859.0,269.851,2.503,195.904
2020-09-16,MNE,Montenegro,Europe,627859.0,272.354,2.73,200.682
2020-09-17,MNE,Montenegro,Europe,627859.0,291.467,3.413,205.46
2020-09-18,MNE,Montenegro,Europe,627859.0,301.706,4.096,211.831
2020-09-19,MNE,Montenegro,Europe,627859.0,311.262,3.64,213.424
2020-09-20,MNE,Montenegro,Europe,627859.0,432.308,3.64,216.609
2020-09-21,MNE,Montenegro,Europe,627859.0,441.864,3.868,219.795
2020-09-22,MNE,Montenegro,Europe,627859.0,472.581,5.233,232.536
2020-09-23,MNE,Montenegro,Europe,627859.0,486.233,5.688,240.5
2020-09-24,MNE,Montenegro,Europe,627859.0,503.753,5.688,245.278
2020-09-25,MNE,Montenegro,Europe,627859.0,512.171,5.006,246.871
2020-09-26,MNE,Montenegro,Europe,627859.0,523.093,5.461,251.649
2020-09-27,MNE,Montenegro,Europe,627859.0,387.03,5.006,251.649
2020-09-28,MNE,Montenegro,Europe,627859.0,363.821,5.688,259.612
2020-09-29,MNE,Montenegro,Europe,627859.0,326.961,4.096,261.205
2020-09-30,MNE,Montenegro,Europe,627859.0,305.801,4.096,269.169
2020-10-01,MNE,Montenegro,Europe,627859.0,288.964,3.64,270.761
2020-10-02,MNE,Montenegro,Europe,627859.0,393.173,3.868,273.947
2020-10-03,MNE,Montenegro,Europe,627859.0,395.221,3.64,277.132
2020-10-04,MNE,Montenegro,Europe,627859.0,412.741,4.778,285.096
2020-10-05,MNE,Montenegro,Europe,627859.0,436.404,4.323,289.874
2020-10-06,MNE,Montenegro,Europe,627859.0,457.109,5.461,299.43
2020-10-07,MNE,Montenegro,Europe,627859.0,460.067,4.778,302.616
2020-10-08,MNE,Montenegro,Europe,627859.0,458.929,4.778,304.208
2020-10-09,MNE,Montenegro,Europe,627859.0,377.246,5.006,308.987
2020-10-10,MNE,Montenegro,Europe,627859.0,388.395,5.461,315.357
2020-10-11,MNE,Montenegro,Europe,627859.0,396.358,5.233,321.728
2020-10-12,MNE,Montenegro,Europe,627859.0,384.754,6.598,336.063
2020-10-13,MNE,Montenegro,Europe,627859.0,383.162,5.688,339.248
2020-10-14,MNE,Montenegro,Europe,627859.0,379.294,6.143,345.619
2020-10-15,MNE,Montenegro,Europe,627859.0,379.521,6.826,351.99
2020-10-16,MNE,Montenegro,Europe,627859.0,439.817,7.736,363.139
2020-10-17,MNE,Montenegro,Europe,627859.0,406.37,7.509,367.917
2020-10-18,MNE,Montenegro,Europe,627859.0,397.268,7.736,375.881
2020-10-19,MNE,Montenegro,Europe,627859.0,389.077,6.598,382.251
2020-10-20,MNE,Montenegro,Europe,627859.0,369.51,7.736,393.4
2020-10-21,MNE,Montenegro,Europe,627859.0,365.869,7.509,398.179
2020-10-22,MNE,Montenegro,Europe,627859.0,361.091,7.281,402.957
2020-10-23,MNE,Montenegro,Europe,627859.0,262.798,6.143,406.142
2020-10-24,MNE,Montenegro,Europe,627859.0,273.492,7.281,418.884
2020-10-25,MNE,Montenegro,Europe,627859.0,268.941,6.826,423.662
2020-10-26,MNE,Montenegro,Europe,627859.0,261.433,6.826,430.033
2020-10-27,MNE,Montenegro,Europe,627859.0,272.809,6.371,437.996
2020-10-28,MNE,Montenegro,Europe,627859.0,301.023,7.281,449.145
2020-10-29,MNE,Montenegro,Europe,627859.0,338.338,8.419,461.887
2020-10-30,MNE,Montenegro,Europe,627859.0,370.875,8.874,468.258
2020-10-31,MNE,Montenegro,Europe,627859.0,389.532,8.646,479.407
2020-11-01,MNE,Montenegro,Europe,627859.0,436.176,10.694,498.52
2020-11-02,MNE,Montenegro,Europe,627859.0,523.548,11.377,509.669
2020-11-03,MNE,Montenegro,Europe,627859.0,656.653,10.694,512.854
2020-11-04,MNE,Montenegro,Europe,627859.0,787.028,10.011,519.225
2020-11-05,MNE,Montenegro,Europe,627859.0,861.658,8.646,522.41
2020-11-06,MNE,Montenegro,Europe,627859.0,913.08,7.736,522.41
2020-11-07,MNE,Montenegro,Europe,627859.0,918.769,7.281,530.374
2020-11-08,MNE,Montenegro,Europe,627859.0,930.828,5.461,536.745
2020-11-09,MNE,Montenegro,Europe,627859.0,1000.68,5.006,544.708
2020-11-10,MNE,Montenegro,Europe,627859.0,950.395,6.143,555.857
2020-11-11,MNE,Montenegro,Europe,627859.0,913.308,6.826,567.006
2020-11-12,MNE,Montenegro,Europe,627859.0,904.662,8.191,579.748
2020-11-13,MNE,Montenegro,Europe,627859.0,916.948,11.149,600.453
2020-11-14,MNE,Montenegro,Europe,627859.0,979.974,11.832,613.195
2020-11-15,MNE,Montenegro,Europe,627859.0,994.764,12.287,622.751
2020-11-16,MNE,Montenegro,Europe,627859.0,947.665,12.287,630.715
2020-11-17,MNE,Montenegro,Europe,627859.0,964.275,12.742,645.049
2020-11-18,MNE,Montenegro,Europe,627859.0,947.893,13.197,659.384
2020-11-19,MNE,Montenegro,Europe,627859.0,925.595,12.742,668.94
2020-11-20,MNE,Montenegro,Europe,627859.0,903.297,11.832,683.274
2020-11-21,MNE,Montenegro,Europe,627859.0,902.614,11.149,691.238
2020-11-22,MNE,Montenegro,Europe,627859.0,883.956,10.921,699.202
2020-11-23,MNE,Montenegro,Europe,627859.0,874.855,10.921,707.165
2020-11-24,MNE,Montenegro,Europe,627859.0,863.706,10.239,716.721
2020-11-25,MNE,Montenegro,Europe,627859.0,859.383,10.239,731.056
2020-11-26,MNE,Montenegro,Europe,627859.0,850.737,11.149,746.983
2020-11-27,MNE,Montenegro,Europe,627859.0,854.833,10.239,754.947
2020-11-28,MNE,Montenegro,Europe,627859.0,864.844,10.694,766.096
2020-11-29,MNE,Montenegro,Europe,627859.0,868.939,10.921,775.652
2020-11-30,MNE,Montenegro,Europe,627859.0,829.804,12.514,794.764
2020-12-01,MNE,Montenegro,Europe,627859.0,832.99,12.287,802.728
2020-12-02,MNE,Montenegro,Europe,627859.0,806.141,11.604,812.284
2020-12-03,MNE,Montenegro,Europe,627859.0,822.751,10.694,821.841
2020-12-04,MNE,Montenegro,Europe,627859.0,826.164,10.921,831.397
2020-12-05,MNE,Montenegro,Europe,627859.0,779.292,11.149,844.139
2020-12-06,MNE,Montenegro,Europe,627859.0,765.641,10.466,848.917
2020-12-07,MNE,Montenegro,Europe,627859.0,750.168,10.011,864.844
2020-12-08,MNE,Montenegro,Europe,627859.0,751.761,10.239,874.4
2020-12-09,MNE,Montenegro,Europe,627859.0,740.84,10.466,885.549
2020-12-10,MNE,Montenegro,Europe,627859.0,735.606,11.377,901.476
2020-12-11,MNE,Montenegro,Europe,627859.0,700.567,10.694,906.254
2020-12-12,MNE,Montenegro,Europe,627859.0,698.291,10.921,920.589
2020-12-13,MNE,Montenegro,Europe,627859.0,723.547,11.149,926.96
2020-12-14,MNE,Montenegro,Europe,627859.0,737.427,9.556,931.738
2020-12-15,MNE,Montenegro,Europe,627859.0,681.454,10.921,950.85
2020-12-16,MNE,Montenegro,Europe,627859.0,672.58,12.287,971.556
2020-12-17,MNE,Montenegro,Europe,627859.0,643.912,10.921,977.927
2020-12-18,MNE,Montenegro,Europe,627859.0,647.097,11.604,987.483
2020-12-19,MNE,Montenegro,Europe,627859.0,628.212,10.466,993.854
2020-12-20,MNE,Montenegro,Europe,627859.0,575.425,10.011,997.039
2020-12-21,MNE,Montenegro,Europe,627859.0,564.503,10.239,1003.41
2020-12-22,MNE,Montenegro,Europe,627859.0,544.708,9.101,1014.559
2020-12-23,MNE,Montenegro,Europe,627859.0,568.599,6.598,1017.744
2020-12-24,MNE,Montenegro,Europe,627859.0,552.444,7.736,1032.079
2020-12-25,MNE,Montenegro,Europe,627859.0,581.341,7.281,1038.45
2020-12-26,MNE,Montenegro,Europe,627859.0,595.675,7.736,1048.006
2020-12-27,MNE,Montenegro,Europe,627859.0,623.206,9.101,1060.748
2020-12-28,MNE,Montenegro,Europe,627859.0,610.92,10.239,1075.082
2020-12-29,MNE,Montenegro,Europe,627859.0,651.193,9.101,1078.268
2020-12-30,MNE,Montenegro,Europe,627859.0,618.883,9.556,1084.638
2020-12-31,MNE,Montenegro,Europe,627859.0,642.546,7.736,1086.231
2021-01-01,MNE,Montenegro,Europe,627859.0,601.591,7.281,1089.417
2021-01-02,MNE,Montenegro,Europe,627859.0,575.425,5.916,1089.417
2021-01-03,MNE,Montenegro,Europe,627859.0,569.054,5.233,1097.38
2021-01-04,MNE,Montenegro,Europe,627859.0,605.459,3.868,1102.158
2021-01-05,MNE,Montenegro,Europe,627859.0,602.956,5.006,1113.307
2021-01-06,MNE,Montenegro,Europe,627859.0,663.252,5.461,1122.864
2021-01-07,MNE,Montenegro,Europe,627859.0,662.797,6.826,1134.013
2021-01-08,MNE,Montenegro,Europe,627859.0,684.185,7.736,1143.569
2021-01-09,MNE,Montenegro,Europe,627859.0,715.129,8.419,1148.347
2021-01-10,MNE,Montenegro,Europe,627859.0,736.289,8.191,1154.718
2021-01-11,MNE,Montenegro,Europe,627859.0,725.595,8.419,1161.089
2021-01-12,MNE,Montenegro,Europe,627859.0,747.211,7.053,1162.681
2021-01-13,MNE,Montenegro,Europe,627859.0,715.129,7.281,1173.83
2021-01-14,MNE,Montenegro,Europe,627859.0,718.087,6.371,1178.609
2021-01-15,MNE,Montenegro,Europe,627859.0,713.081,5.233,1180.201
2021-01-16,MNE,Montenegro,Europe,627859.0,713.764,5.006,1183.387
2021-01-17,MNE,Montenegro,Europe,627859.0,696.699,4.551,1186.572
2021-01-18,MNE,Montenegro,Europe,627859.0,678.951,3.868,1188.165
2021-01-19,MNE,Montenegro,Europe,627859.0,657.563,4.323,1192.943
2021-01-20,MNE,Montenegro,Europe,627859.0,623.206,4.778,1207.277
2021-01-21,MNE,Montenegro,Europe,627859.0,610.237,5.006,1213.648
2021-01-22,MNE,Montenegro,Europe,627859.0,626.164,5.461,1218.426
2021-01-23,MNE,Montenegro,Europe,627859.0,635.493,5.233,1220.019
2021-01-24,MNE,Montenegro,Europe,627859.0,642.319,5.233,1223.205
2021-01-25,MNE,Montenegro,Europe,627859.0,658.474,5.461,1226.39
2021-01-26,MNE,Montenegro,Europe,627859.0,690.328,6.371,1237.539
2021-01-27,MNE,Montenegro,Europe,627859.0,738.564,5.688,1247.095
2021-01-28,MNE,Montenegro,Europe,627859.0,748.576,6.371,1258.244
2021-01-29,MNE,Montenegro,Europe,627859.0,761.09,7.964,1274.171
2021-01-30,MNE,Montenegro,Europe,627859.0,744.708,8.191,1277.357
2021-01-31,MNE,Montenegro,Europe,627859.0,760.635,8.419,1282.135
2021-02-01,MNE,Montenegro,Europe,627859.0,745.163,9.329,1291.691
2021-02-02,MNE,Montenegro,Europe,627859.0,731.283,9.329,1302.84
2021-02-03,MNE,Montenegro,Europe,627859.0,749.258,9.556,1313.989
2021-02-04,MNE,Montenegro,Europe,627859.0,761.09,8.191,1315.582
2021-02-05,MNE,Montenegro,Europe,627859.0,760.18,7.053,1323.546
2021-02-06,MNE,Montenegro,Europe,627859.0,804.776,7.736,1331.509
2021-02-07,MNE,Montenegro,Europe,627859.0,811.829,7.509,1334.695
2021-02-08,MNE,Montenegro,Europe,627859.0,838.45,7.053,1341.065
2021-02-09,MNE,Montenegro,Europe,627859.0,855.06,7.736,1356.993
2021-02-10,MNE,Montenegro,Europe,627859.0,850.737,8.191,1371.327
2021-02-11,MNE,Montenegro,Europe,627859.0,866.437,9.784,1384.069
2021-02-12,MNE,Montenegro,Europe,627859.0,872.807,11.149,1401.589
2021-02-13,MNE,Montenegro,Europe,627859.0,850.282,10.466,1404.774
2021-02-14,MNE,Montenegro,Europe,627859.0,840.498,11.832,1417.516
2021-02-15,MNE,Montenegro,Europe,627859.0,827.529,12.969,1431.85
2021-02-16,MNE,Montenegro,Europe,627859.0,804.548,13.197,1449.37
2021-02-17,MNE,Montenegro,Europe,627859.0,754.719,12.514,1458.926
2021-02-18,MNE,Montenegro,Europe,627859.0,731.966,12.969,1474.853
2021-02-19,MNE,Montenegro,Europe,627859.0,707.165,11.832,1484.41
2021-02-20,MNE,Montenegro,Europe,627859.0,709.213,12.969,1495.559
2021-02-21,MNE,Montenegro,Europe,627859.0,699.429,13.652,1513.079
2021-02-22,MNE,Montenegro,Europe,627859.0,705.572,13.197,1524.228
2021-02-23,MNE,Montenegro,Europe,627859.0,727.87,13.424,1543.34
2021-02-24,MNE,Montenegro,Europe,627859.0,782.25,13.652,1554.489
2021-02-25,MNE,Montenegro,Europe,627859.0,802.045,13.879,1572.009
2021-02-26,MNE,Montenegro,Europe,627859.0,836.63,14.107,1583.158
2021-02-27,MNE,Montenegro,Europe,627859.0,850.737,13.652,1591.122
2021-02-28,MNE,Montenegro,Europe,627859.0,873.49,12.059,1597.492
2021-03-01,MNE,Montenegro,Europe,627859.0,884.639,13.197,1616.605
2021-03-02,MNE,Montenegro,Europe,627859.0,887.142,12.287,1629.347
2021-03-03,MNE,Montenegro,Europe,627859.0,883.046,12.514,1642.088
2021-03-04,MNE,Montenegro,Europe,627859.0,882.136,11.832,1654.83
2021-03-05,MNE,Montenegro,Europe,627859.0,874.855,12.287,1669.165
2021-03-06,MNE,Montenegro,Europe,627859.0,888.507,13.652,1686.684
2021-03-07,MNE,Montenegro,Europe,627859.0,896.471,14.562,1699.426
2021-03-08,MNE,Montenegro,Europe,627859.0,889.19,15.927,1728.095
2021-03-09,MNE,Montenegro,Europe,627859.0,895.333,15.7,1739.244
2021-03-10,MNE,Montenegro,Europe,627859.0,901.931,15.7,1751.986
2021-03-11,MNE,Montenegro,Europe,627859.0,903.069,16.837,1772.691
2021-03-12,MNE,Montenegro,Europe,627859.0,904.662,15.7,1779.062
2021-03-13,MNE,Montenegro,Europe,627859.0,893.74,14.334,1787.025
2021-03-14,MNE,Montenegro,Europe,627859.0,891.692,14.107,1798.174
2021-03-15,MNE,Montenegro,Europe,627859.0,903.752,11.604,1809.323
2021-03-16,MNE,Montenegro,Europe,627859.0,886.687,13.424,1833.214
2021-03-17,MNE,Montenegro,Europe,627859.0,863.706,15.7,1861.883
2021-03-18,MNE,Montenegro,Europe,627859.0,852.102,14.789,1876.217
2021-03-19,MNE,Montenegro,Europe,627859.0,835.492,15.245,1885.774
2021-03-20,MNE,Montenegro,Europe,627859.0,822.978,16.382,1901.701
2021-03-21,MNE,Montenegro,Europe,627859.0,800.68,15.927,1909.664
2021-03-22,MNE,Montenegro,Europe,627859.0,790.669,16.382,1923.999
2021-03-23,MNE,Montenegro,Europe,627859.0,777.245,15.7,1943.111
2021-03-24,MNE,Montenegro,Europe,627859.0,750.168,12.514,1949.482
2021-03-25,MNE,Montenegro,Europe,627859.0,731.966,11.832,1959.039
2021-03-26,MNE,Montenegro,Europe,627859.0,701.022,11.377,1965.409
2021-03-27,MNE,Montenegro,Europe,627859.0,671.215,10.694,1976.558
2021-03-28,MNE,Montenegro,Europe,627859.0,653.24,10.466,1982.929
2021-03-29,MNE,Montenegro,Europe,627859.0,632.535,10.921,2000.449
2021-03-30,MNE,Montenegro,Europe,627859.0,617.973,10.466,2016.376
2021-03-31,MNE,Montenegro,Europe,627859.0,607.052,11.377,2029.118
2021-04-01,MNE,Montenegro,Europe,627859.0,587.484,12.742,2048.231
2021-04-02,MNE,Montenegro,Europe,627859.0,578.61,14.107,2064.158
2021-04-03,MNE,Montenegro,Europe,627859.0,566.551,14.107,2075.307
2021-04-04,MNE,Montenegro,Europe,627859.0,554.265,13.652,2078.492
2021-04-05,MNE,Montenegro,Europe,627859.0,528.326,13.879,2097.605
2021-04-06,MNE,Montenegro,Europe,627859.0,500.112,13.652,2111.939
2021-04-07,MNE,Montenegro,Europe,627859.0,475.767,13.652,2124.681
2021-04-08,MNE,Montenegro,Europe,627859.0,453.469,13.424,2142.201
2021-04-09,MNE,Montenegro,Europe,627859.0,431.626,13.197,2156.535
2021-04-10,MNE,Montenegro,Europe,627859.0,412.513,14.107,2174.055
2021-04-11,MNE,Montenegro,Europe,627859.0,398.179,15.472,2186.797
2021-04-12,MNE,Montenegro,Europe,627859.0,382.024,14.562,2199.538
2021-04-13,MNE,Montenegro,Europe,627859.0,367.007,14.789,2215.466
2021-04-14,MNE,Montenegro,Europe,627859.0,352.672,16.155,2237.764
2021-04-15,MNE,Montenegro,Europe,627859.0,335.835,15.245,2248.913
2021-04-16,MNE,Montenegro,Europe,627859.0,318.998,15.245,2263.247
2021-04-17,MNE,Montenegro,Europe,627859.0,305.346,14.107,2272.803
2021-04-18,MNE,Montenegro,Europe,627859.0,291.694,12.742,2275.989
2021-04-19,MNE,Montenegro,Europe,627859.0,290.329,12.969,2290.323
2021-04-20,MNE,Montenegro,Europe,627859.0,284.641,11.377,2295.101
2021-04-21,MNE,Montenegro,Europe,627859.0,270.534,8.874,2299.879
2021-04-22,MNE,Montenegro,Europe,627859.0,260.523,8.874,2311.028
2021-04-23,MNE,Montenegro,Europe,627859.0,260.067,8.191,2320.585
2021-04-24,MNE,Montenegro,Europe,627859.0,255.289,8.191,2330.141
2021-04-25,MNE,Montenegro,Europe,627859.0,252.331,8.191,2333.326
2021-04-26,MNE,Montenegro,Europe,627859.0,246.643,7.964,2346.068
2021-04-27,MNE,Montenegro,Europe,627859.0,235.722,8.419,2354.032
2021-04-28,MNE,Montenegro,Europe,627859.0,234.812,9.329,2365.181
2021-04-29,MNE,Montenegro,Europe,627859.0,243.458,9.329,2376.33
2021-04-30,MNE,Montenegro,Europe,627859.0,236.859,8.646,2381.108
2021-05-01,MNE,Montenegro,Europe,627859.0,231.626,8.874,2392.257
2021-05-02,MNE,Montenegro,Europe,627859.0,218.202,9.101,2397.035
2021-05-03,MNE,Montenegro,Europe,627859.0,213.651,8.419,2404.999
2021-05-04,MNE,Montenegro,Europe,627859.0,200.91,8.646,2414.555
2021-05-05,MNE,Montenegro,Europe,627859.0,193.401,8.191,2422.518
2021-05-06,MNE,Montenegro,Europe,627859.0,178.612,7.736,2430.482
2021-05-07,MNE,Montenegro,Europe,627859.0,171.331,8.646,2441.631
2021-05-08,MNE,Montenegro,Europe,627859.0,163.822,7.736,2446.409
2021-05-09,MNE,Montenegro,Europe,627859.0,155.631,7.964,2452.78
2021-05-10,MNE,Montenegro,Europe,627859.0,147.212,7.736,2459.151
2021-05-11,MNE,Montenegro,Europe,627859.0,144.709,6.598,2460.744
2021-05-12,MNE,Montenegro,Europe,627859.0,140.159,6.143,2465.522
2021-05-13,MNE,Montenegro,Europe,627859.0,131.285,5.688,2470.3
2021-05-14,MNE,Montenegro,Europe,627859.0,127.645,5.233,2478.263
2021-05-15,MNE,Montenegro,Europe,627859.0,123.094,5.461,2484.634
2021-05-16,MNE,Montenegro,Europe,627859.0,124.914,4.778,2486.227
2021-05-17,MNE,Montenegro,Europe,627859.0,121.274,4.096,2487.82
2021-05-18,MNE,Montenegro,Europe,627859.0,118.771,4.323,2491.005
2021-05-19,MNE,Montenegro,Europe,627859.0,110.352,4.096,2494.191
2021-05-20,MNE,Montenegro,Europe,627859.0,108.987,4.096,2498.969
2021-05-21,MNE,Montenegro,Europe,627859.0,102.389,3.64,2503.747
2021-05-22,MNE,Montenegro,Europe,627859.0,96.701,2.73,2503.747
2021-05-23,MNE,Montenegro,Europe,627859.0,90.102,2.958,2506.932
2021-05-24,MNE,Montenegro,Europe,627859.0,89.42,2.73,2506.932
2021-05-25,MNE,Montenegro,Europe,627859.0,88.054,2.958,2511.71
2021-05-26,MNE,Montenegro,Europe,627859.0,89.647,2.73,2513.303
2021-05-27,MNE,Montenegro,Europe,627859.0,86.234,2.048,2513.303
2021-05-28,MNE,Montenegro,Europe,627859.0,83.049,1.82,2516.489
2021-05-29,MNE,Montenegro,Europe,627859.0,82.594,2.503,2521.267
2021-05-30,MNE,Montenegro,Europe,627859.0,81.228,2.048,2521.267
2021-05-31,MNE,Montenegro,Europe,627859.0,75.54,2.275,2522.859
2021-06-01,MNE,Montenegro,Europe,627859.0,66.894,1.82,2524.452
2021-06-02,MNE,Montenegro,Europe,627859.0,58.703,2.048,2527.638
2021-06-03,MNE,Montenegro,Europe,627859.0,54.607,2.048,2527.638
2021-06-04,MNE,Montenegro,Europe,627859.0,54.607,2.503,2534.008
2021-06-05,MNE,Montenegro,Europe,627859.0,51.194,1.82,2534.008
2021-06-06,MNE,Montenegro,Europe,627859.0,47.099,2.048,2535.601
2021-06-07,MNE,Montenegro,Europe,627859.0,48.009,2.275,2538.787
2021-06-08,MNE,Montenegro,Europe,627859.0,44.596,2.503,2541.972
2021-06-09,MNE,Montenegro,Europe,627859.0,41.866,2.048,2541.972
2021-06-10,MNE,Montenegro,Europe,627859.0,39.363,2.048,2541.972
2021-06-11,MNE,Montenegro,Europe,627859.0,35.495,1.365,2543.565
2021-06-12,MNE,Montenegro,Europe,627859.0,31.172,1.593,2545.157
2021-06-13,MNE,Montenegro,Europe,627859.0,32.764,2.048,2549.936
2021-06-14,MNE,Montenegro,Europe,627859.0,29.579,1.82,2551.528
2021-06-15,MNE,Montenegro,Europe,627859.0,31.854,1.365,2551.528
2021-06-16,MNE,Montenegro,Europe,627859.0,30.489,1.593,2553.121
2021-06-17,MNE,Montenegro,Europe,627859.0,29.579,1.82,2554.714
2021-06-18,MNE,Montenegro,Europe,627859.0,27.759,1.82,2556.306
2021-06-19,MNE,Montenegro,Europe,627859.0,28.896,1.593,2556.306
2021-06-20,MNE,Montenegro,Europe,627859.0,27.076,0.91,2556.306
2021-06-21,MNE,Montenegro,Europe,627859.0,29.124,0.683,2556.306
2021-06-22,MNE,Montenegro,Europe,627859.0,26.394,0.91,2557.899
2021-06-23,MNE,Montenegro,Europe,627859.0,26.394,1.138,2561.085
2021-06-24,MNE,Montenegro,Europe,627859.0,25.256,1.138,2562.677
2021-06-25,MNE,Montenegro,Europe,627859.0,24.801,0.91,2562.677
2021-06-26,MNE,Montenegro,Europe,627859.0,25.711,0.91,2562.677
2021-06-27,MNE,Montenegro,Europe,627859.0,26.166,0.91,2562.677
2021-06-28,MNE,Montenegro,Europe,627859.0,25.483,0.91,2562.677
2021-06-29,MNE,Montenegro,Europe,627859.0,28.669,0.91,2564.27
2021-06-30,MNE,Montenegro,Europe,627859.0,30.717,1.138,2569.048
2021-07-01,MNE,Montenegro,Europe,627859.0,32.082,0.91,2569.048
2021-07-02,MNE,Montenegro,Europe,627859.0,33.447,0.91,2569.048
2021-07-03,MNE,Montenegro,Europe,627859.0,33.675,1.138,2570.641
2021-07-04,MNE,Montenegro,Europe,627859.0,31.172,1.365,2572.234
2021-07-05,MNE,Montenegro,Europe,627859.0,30.489,2.275,2578.604
2021-07-06,MNE,Montenegro,Europe,627859.0,30.034,2.048,2578.604
2021-07-07,MNE,Montenegro,Europe,627859.0,31.854,1.365,2578.604
2021-07-08,MNE,Montenegro,Europe,627859.0,32.309,1.365,2578.604
2021-07-09,MNE,Montenegro,Europe,627859.0,31.399,1.593,2580.197
2021-07-10,MNE,Montenegro,Europe,627859.0,32.537,1.365,2580.197
2021-07-11,MNE,Montenegro,Europe,627859.0,34.357,1.138,2580.197
2021-07-12,MNE,Montenegro,Europe,627859.0,34.13,0.455,2581.79
2021-07-13,MNE,Montenegro,Europe,627859.0,35.722,0.455,2581.79
2021-07-14,MNE,Montenegro,Europe,627859.0,34.357,0.455,2581.79
2021-07-15,MNE,Montenegro,Europe,627859.0,34.812,0.455,2581.79
2021-07-16,MNE,Montenegro,Europe,627859.0,36.405,0.228,2581.79
2021-07-17,MNE,Montenegro,Europe,627859.0,37.087,0.683,2584.975
2021-07-18,MNE,Montenegro,Europe,627859.0,41.866,0.683,2584.975
2021-07-19,MNE,Montenegro,Europe,627859.0,45.961,0.455,2584.975
2021-07-20,MNE,Montenegro,Europe,627859.0,53.697,0.455,2584.975
2021-07-21,MNE,Montenegro,Europe,627859.0,58.93,0.683,2586.568
2021-07-22,MNE,Montenegro,Europe,627859.0,67.804,0.683,2586.568
2021-07-23,MNE,Montenegro,Europe,627859.0,77.133,0.683,2586.568
2021-07-24,MNE,Montenegro,Europe,627859.0,99.886,0.228,2586.568
2021-07-25,MNE,Montenegro,Europe,627859.0,106.484,0.228,2586.568
2021-07-26,MNE,Montenegro,Europe,627859.0,117.633,0.91,2591.346
2021-07-27,MNE,Montenegro,Europe,627859.0,135.836,0.91,2591.346
2021-07-28,MNE,Montenegro,Europe,627859.0,157.906,0.683,2591.346
2021-07-29,MNE,Montenegro,Europe,627859.0,176.791,1.138,2594.532
2021-07-30,MNE,Montenegro,Europe,627859.0,194.766,1.138,2594.532
2021-07-31,MNE,Montenegro,Europe,627859.0,197.042,1.365,2596.124
2021-08-01,MNE,Montenegro,Europe,627859.0,218.884,1.365,2596.124
2021-08-02,MNE,Montenegro,Europe,627859.0,222.297,0.91,2597.717
2021-08-03,MNE,Montenegro,Europe,627859.0,239.135,0.91,2597.717
2021-08-04,MNE,Montenegro,Europe,627859.0,264.846,1.365,2600.902
2021-08-05,MNE,Montenegro,Europe,627859.0,281.455,1.365,2604.088
2021-08-06,MNE,Montenegro,Europe,627859.0,312.4,1.365,2604.088
2021-08-07,MNE,Montenegro,Europe,627859.0,344.936,1.138,2604.088
2021-08-08,MNE,Montenegro,Europe,627859.0,370.875,1.138,2604.088
2021-08-09,MNE,Montenegro,Europe,627859.0,397.724,1.138,2605.681
2021-08-10,MNE,Montenegro,Europe,627859.0,423.434,1.365,2607.273
